iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,new_cases_7d
ESP,Europe,Spain,2020-01-05,,,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,-1205.0,-12.15,-12.15,-25.441366,
ESP,Europe,Spain,2020-01-06,,,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,
ESP,Europe,Spain,2020-01-07,,,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,
ESP,Europe,Spain,2020-01-08,,,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,
ESP,Europe,Spain,2020-01-09,,,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,
ESP,Europe,Spain,2020-01-10,,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,
ESP,Europe,Spain,2020-01-11,,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,
ESP,Europe,Spain,2020-01-12,,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,-2144.0,-10.59,-9.08,-45.266632,
ESP,Europe,Spain,2020-01-13,,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,
ESP,Europe,Spain,2020-01-14,,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,
ESP,Europe,Spain,2020-01-15,,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,
ESP,Europe,Spain,2020-01-16,,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,
ESP,Europe,Spain,2020-01-17,,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,
ESP,Europe,Spain,2020-01-18,,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,
ESP,Europe,Spain,2020-01-19,2.0,,0.286,,0.0,0.0,0.042,0.042,0.006,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,-2742.0,-8.91,-5.69,-57.892303,
ESP,Europe,Spain,2020-01-20,2.0,0.0,0.286,,0.0,0.0,0.042,0.0,0.006,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,
ESP,Europe,Spain,2020-01-21,2.0,0.0,0.286,,0.0,0.0,0.042,0.0,0.006,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,
ESP,Europe,Spain,2020-01-22,2.0,0.0,0.286,,0.0,0.0,0.042,0.0,0.006,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,
ESP,Europe,Spain,2020-01-23,2.0,0.0,0.286,,0.0,0.0,0.042,0.0,0.006,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,
ESP,Europe,Spain,2020-01-24,2.0,0.0,0.286,,0.0,0.0,0.042,0.0,0.006,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,
ESP,Europe,Spain,2020-01-25,2.0,0.0,0.286,,0.0,0.0,0.042,0.0,0.006,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,
ESP,Europe,Spain,2020-01-26,3.0,1.0,0.143,,0.0,0.0,0.063,0.021,0.003,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,-2968.8,-7.25,-2.23,-62.68077,0.14285714285714285
ESP,Europe,Spain,2020-01-27,3.0,0.0,0.143,,0.0,0.0,0.063,0.0,0.003,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,0.14285714285714285
ESP,Europe,Spain,2020-01-28,3.0,0.0,0.143,,0.0,0.0,0.063,0.0,0.003,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,0.14285714285714285
ESP,Europe,Spain,2020-01-29,3.0,0.0,0.143,,0.0,0.0,0.063,0.0,0.003,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,0.14285714285714285
ESP,Europe,Spain,2020-01-30,3.0,0.0,0.143,,0.0,0.0,0.063,0.0,0.003,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,0.14285714285714285
ESP,Europe,Spain,2020-01-31,3.0,0.0,0.143,,0.0,0.0,0.063,0.0,0.003,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,0.14285714285714285
ESP,Europe,Spain,2020-02-01,3.0,0.0,0.143,,0.0,0.0,0.063,0.0,0.003,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,0.14285714285714285
ESP,Europe,Spain,2020-02-02,5.0,2.0,0.286,,0.0,0.0,0.105,0.042,0.006,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,-3045.8,-5.97,-0.77,-64.30649,0.2857142857142857
ESP,Europe,Spain,2020-02-03,5.0,0.0,0.286,,0.0,0.0,0.105,0.0,0.006,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,0.2857142857142857
ESP,Europe,Spain,2020-02-04,5.0,0.0,0.286,,0.0,0.0,0.105,0.0,0.006,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,0.2857142857142857
ESP,Europe,Spain,2020-02-05,5.0,0.0,0.286,,0.0,0.0,0.105,0.0,0.006,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,0.2857142857142857
ESP,Europe,Spain,2020-02-06,5.0,0.0,0.286,,0.0,0.0,0.105,0.0,0.006,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,0.2857142857142857
ESP,Europe,Spain,2020-02-07,5.0,0.0,0.286,,0.0,0.0,0.105,0.0,0.006,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,0.2857142857142857
ESP,Europe,Spain,2020-02-08,5.0,0.0,0.286,,0.0,0.0,0.105,0.0,0.006,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,0.2857142857142857
ESP,Europe,Spain,2020-02-09,7.0,2.0,0.286,,0.0,0.0,0.147,0.042,0.006,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,-3624.6,-5.96,-5.92,-76.52679,0.2857142857142857
ESP,Europe,Spain,2020-02-10,7.0,0.0,0.286,,0.0,0.0,0.147,0.0,0.006,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,0.2857142857142857
ESP,Europe,Spain,2020-02-11,7.0,0.0,0.286,,0.0,0.0,0.147,0.0,0.006,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,0.2857142857142857
ESP,Europe,Spain,2020-02-12,7.0,0.0,0.286,,0.0,0.0,0.147,0.0,0.006,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,0.2857142857142857
ESP,Europe,Spain,2020-02-13,7.0,0.0,0.286,,0.0,0.0,0.147,0.0,0.006,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,0.2857142857142857
ESP,Europe,Spain,2020-02-14,7.0,0.0,0.286,,0.0,0.0,0.147,0.0,0.006,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,0.2857142857142857
ESP,Europe,Spain,2020-02-15,7.0,0.0,0.286,,0.0,0.0,0.147,0.0,0.006,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,0.2857142857142857
ESP,Europe,Spain,2020-02-16,11.0,4.0,0.571,1.0,1.0,0.143,0.231,0.084,0.012,0.021,0.021,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,-4400.8003,-6.25,-8.07,-92.91483,0.5714285714285714
ESP,Europe,Spain,2020-02-17,11.0,0.0,0.571,1.0,0.0,0.143,0.231,0.0,0.012,0.021,0.0,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,0.5714285714285714
ESP,Europe,Spain,2020-02-18,11.0,0.0,0.571,1.0,0.0,0.143,0.231,0.0,0.012,0.021,0.0,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,0.5714285714285714
ESP,Europe,Spain,2020-02-19,11.0,0.0,0.571,1.0,0.0,0.143,0.231,0.0,0.012,0.021,0.0,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,0.5714285714285714
ESP,Europe,Spain,2020-02-20,11.0,0.0,0.571,1.0,0.0,0.143,0.231,0.0,0.012,0.021,0.0,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,0.5714285714285714
ESP,Europe,Spain,2020-02-21,11.0,0.0,0.571,1.0,0.0,0.143,0.231,0.0,0.012,0.021,0.0,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,0.5714285714285714
ESP,Europe,Spain,2020-02-22,11.0,0.0,0.571,1.0,0.0,0.143,0.231,0.0,0.012,0.021,0.0,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,0.5714285714285714
ESP,Europe,Spain,2020-02-23,19.0,8.0,1.143,1.0,0.0,0.0,0.4,0.168,0.024,0.021,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,-5397.2,-6.76,-10.59,-113.95199,1.1428571428571428
ESP,Europe,Spain,2020-02-24,19.0,0.0,1.143,1.0,0.0,0.0,0.4,0.0,0.024,0.021,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,1.1428571428571428
ESP,Europe,Spain,2020-02-25,19.0,0.0,1.143,1.0,0.0,0.0,0.4,0.0,0.024,0.021,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,1.1428571428571428
ESP,Europe,Spain,2020-02-26,19.0,0.0,1.143,1.0,0.0,0.0,0.4,0.0,0.024,0.021,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,1.1428571428571428
ESP,Europe,Spain,2020-02-27,19.0,0.0,1.143,1.0,0.0,0.0,0.4,0.0,0.024,0.021,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,1.1428571428571428
ESP,Europe,Spain,2020-02-28,19.0,0.0,1.143,1.0,0.0,0.0,0.4,0.0,0.024,0.021,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,1.1428571428571428
ESP,Europe,Spain,2020-02-29,19.0,0.0,1.143,1.0,0.0,0.0,0.4,0.0,0.024,0.021,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,1.1428571428571428
ESP,Europe,Spain,2020-03-01,148.0,129.0,18.429,1.0,0.0,0.0,3.112,2.712,0.387,0.021,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,-6187.8003,-6.96,-8.62,-130.64406,18.428571428571427
ESP,Europe,Spain,2020-03-02,148.0,0.0,18.429,1.0,0.0,0.0,3.112,0.0,0.387,0.021,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,18.428571428571427
ESP,Europe,Spain,2020-03-03,148.0,0.0,18.429,1.0,0.0,0.0,3.112,0.0,0.387,0.021,0.0,0.0,2.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,18.428571428571427
ESP,Europe,Spain,2020-03-04,148.0,0.0,18.429,1.0,0.0,0.0,3.112,0.0,0.387,0.021,0.0,0.0,2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,18.428571428571427
ESP,Europe,Spain,2020-03-05,148.0,0.0,18.429,1.0,0.0,0.0,3.112,0.0,0.387,0.021,0.0,0.0,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,18.428571428571427
ESP,Europe,Spain,2020-03-06,148.0,0.0,18.429,1.0,0.0,0.0,3.112,0.0,0.387,0.021,0.0,0.0,2.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,18.428571428571427
ESP,Europe,Spain,2020-03-07,148.0,0.0,18.429,1.0,0.0,0.0,3.112,0.0,0.387,0.021,0.0,0.0,2.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,18.428571428571427
ESP,Europe,Spain,2020-03-08,1571.0,1423.0,203.286,25.0,24.0,3.429,33.033,29.921,4.274,0.526,0.505,0.072,2.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,-6590.8003,-6.74,-4.54,-139.15266,203.28571428571428
ESP,Europe,Spain,2020-03-09,1571.0,0.0,203.286,25.0,0.0,3.429,33.033,0.0,4.274,0.526,0.0,0.072,2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,203.28571428571428
ESP,Europe,Spain,2020-03-10,1571.0,0.0,203.286,25.0,0.0,3.429,33.033,0.0,4.274,0.526,0.0,0.072,2.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.83,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,203.28571428571428
ESP,Europe,Spain,2020-03-11,1571.0,0.0,203.286,25.0,0.0,3.429,33.033,0.0,4.274,0.526,0.0,0.072,2.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.83,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,203.28571428571428
ESP,Europe,Spain,2020-03-12,1571.0,0.0,203.286,25.0,0.0,3.429,33.033,0.0,4.274,0.526,0.0,0.072,2.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.83,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,203.28571428571428
ESP,Europe,Spain,2020-03-13,1571.0,0.0,203.286,25.0,0.0,3.429,33.033,0.0,4.274,0.526,0.0,0.072,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.83,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,203.28571428571428
ESP,Europe,Spain,2020-03-14,1571.0,0.0,203.286,25.0,0.0,3.429,33.033,0.0,4.274,0.526,0.0,0.072,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.13,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,203.28571428571428
ESP,Europe,Spain,2020-03-15,13174.0,11603.0,1657.571,482.0,457.0,65.286,277.005,243.973,34.853,10.135,9.609,1.373,2.48,,,,,,,,,6304.0,6304.0,0.133,0.133,,,0.0,,tests performed,,,,,,,,,,,,,,67.13,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,-5674.6,-5.33,10.7,-119.808784,1657.5714285714287
ESP,Europe,Spain,2020-03-16,13174.0,0.0,1657.571,482.0,0.0,65.286,277.005,0.0,34.853,10.135,0.0,1.373,2.41,,,,,,,,,15355.0,9051.0,0.323,0.191,,,0.0,,tests performed,,,,,,,,,,,,,,68.98,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,1657.5714285714287
ESP,Europe,Spain,2020-03-17,13174.0,0.0,1657.571,482.0,0.0,65.286,277.005,0.0,34.853,10.135,0.0,1.373,2.35,,,,,,,,,27046.0,11691.0,0.57,0.246,,,0.0,,tests performed,,,,,,,,,,,,,,71.76,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,1657.5714285714287
ESP,Europe,Spain,2020-03-18,13174.0,0.0,1657.571,482.0,0.0,65.286,277.005,0.0,34.853,10.135,0.0,1.373,2.31,,,,,,,,,39820.0,12774.0,0.839,0.269,,,0.0,,tests performed,,,,,,,,,,,,,,71.76,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,1657.5714285714287
ESP,Europe,Spain,2020-03-19,13174.0,0.0,1657.571,482.0,0.0,65.286,277.005,0.0,34.853,10.135,0.0,1.373,2.27,,,,,,,,,54744.0,14924.0,1.153,0.314,,,0.0,,tests performed,,,,,,,,,,,,,,71.76,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,1657.5714285714287
ESP,Europe,Spain,2020-03-20,13174.0,0.0,1657.571,482.0,0.0,65.286,277.005,0.0,34.853,10.135,0.0,1.373,2.2,,,,,,,,,70920.0,16176.0,1.493,0.341,,,0.0,,tests performed,,,,,,,,,,,,,,71.76,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,1657.5714285714287
ESP,Europe,Spain,2020-03-21,13174.0,0.0,1657.571,482.0,0.0,65.286,277.005,0.0,34.853,10.135,0.0,1.373,2.15,,,,,,,,,85151.0,14231.0,1.793,0.3,,,0.395,2.5,tests performed,,,,,,,,,,,,,,71.76,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,,2.97,83.56,0.904,47558632.0,,,,,1657.5714285714287
